source_user_id,target_user_id,src_idx,tgt_idx,interaction_type,interaction_type_enc,weight,timestamp
107866,103181,7865,3180,replies,2,0.952,2023-08-05
109744,105131,9743,5130,follows,0,0.272,2023-09-30
105200,105307,5199,5306,follows,0,0.918,2023-04-13
109488,109767,9487,9766,follows,0,0.778,2023-11-30
103437,102544,3436,2543,retweets,3,0.885,2023-01-15
102907,101148,2906,1147,follows,0,0.229,2023-05-13
108518,106447,8517,6446,retweets,3,0.547,2023-12-24
104918,100352,4917,351,replies,2,0.297,2023-07-01
100337,101518,336,1517,follows,0,0.8,2023-12-19
106432,108807,6431,8806,replies,2,0.942,2023-03-23
103550,103160,3549,3159,replies,2,0.167,2023-04-05
107028,108128,7027,8127,retweets,3,0.856,2023-02-04
101562,105796,1561,5795,replies,2,0.366,2023-11-23
108903,109191,8902,9190,retweets,3,0.891,2023-02-22
107590,109504,7589,9503,follows,0,0.689,2023-12-08
107040,107432,7039,7431,retweets,3,0.609,2023-08-30
104697,101010,4696,1009,follows,0,0.312,2023-07-19
101156,100528,1155,527,replies,2,0.298,2023-04-22
100261,106429,260,6428,replies,2,0.165,2023-04-21
104779,107904,4778,7903,replies,2,0.111,2023-08-15
109540,105173,9539,5172,follows,0,0.937,2023-10-31
105682,101032,5681,1031,follows,0,0.574,2023-06-09
105380,103979,5379,3978,replies,2,0.491,2023-05-10
103732,108160,3731,8159,follows,0,0.215,2023-02-05
102196,101032,2195,1031,mentions,1,0.628,2023-03-25
103647,104702,3646,4701,follows,0,0.793,2023-06-05
102252,100619,2251,618,follows,0,0.826,2023-06-12
106027,106778,6026,6777,replies,2,0.262,2023-02-18
109920,109452,9919,9451,retweets,3,0.945,2023-07-22
103893,101181,3892,1180,follows,0,0.307,2023-06-10
109010,106245,9009,6244,retweets,3,0.905,2023-12-04
109018,109554,9017,9553,follows,0,0.414,2023-02-07
102194,100669,2193,668,replies,2,0.258,2023-08-23
105514,103806,5513,3805,follows,0,0.948,2023-02-08
105369,109211,5368,9210,replies,2,0.457,2023-09-30
100318,109829,317,9828,mentions,1,0.226,2023-05-15
108944,105763,8943,5762,mentions,1,0.294,2023-03-15
102035,100712,2034,711,retweets,3,0.503,2023-11-01
108043,107814,8042,7813,follows,0,0.784,2023-03-19
101179,101819,1178,1818,follows,0,0.774,2023-02-11
102239,104538,2238,4537,follows,0,0.078,2023-01-07
107734,103462,7733,3461,replies,2,0.564,2023-12-07
103589,100148,3588,147,mentions,1,0.46,2023-11-03
102275,102363,2274,2362,follows,0,0.347,2023-07-12
108455,101017,8454,1016,retweets,3,0.636,2023-01-29
100220,104656,219,4655,replies,2,0.747,2023-02-25
101927,104282,1926,4281,retweets,3,0.39,2024-01-01
105931,101431,5930,1430,replies,2,0.189,2023-08-27
106823,105712,6822,5711,follows,0,0.836,2023-04-17
108740,109363,8739,9362,replies,2,0.933,2023-03-12
102432,100867,2431,866,replies,2,0.81,2023-10-30
105437,106034,5436,6033,replies,2,0.818,2023-10-22
100091,100176,90,175,replies,2,0.634,2023-11-09
104615,104713,4614,4712,follows,0,0.744,2023-03-04
105908,107170,5907,7169,retweets,3,0.849,2023-04-07
105430,109317,5429,9316,retweets,3,0.762,2023-02-04
109285,106387,9284,6386,replies,2,0.39,2023-09-15
103290,103681,3289,3680,follows,0,0.512,2023-01-17
101275,102312,1274,2311,follows,0,0.788,2023-09-25
102459,107061,2458,7060,retweets,3,0.213,2023-11-30
108524,108768,8523,8767,mentions,1,0.444,2023-08-20
108512,105483,8511,5482,follows,0,0.73,2023-04-09
103166,102266,3165,2265,retweets,3,0.782,2023-01-21
100313,107230,312,7229,mentions,1,0.358,2023-04-03
109906,107423,9905,7422,retweets,3,0.793,2023-08-10
107414,107619,7413,7618,mentions,1,0.949,2023-11-13
107769,108329,7768,8328,retweets,3,0.746,2023-09-21
100288,103029,287,3028,replies,2,0.394,2023-07-27
105325,106940,5324,6939,mentions,1,0.754,2023-08-19
101436,106189,1435,6188,follows,0,0.564,2023-01-11
106825,106450,6824,6449,follows,0,0.899,2023-08-04
108098,107152,8097,7151,retweets,3,0.063,2023-12-13
104471,102187,4470,2186,follows,0,0.346,2023-05-23
101764,103675,1763,3674,follows,0,0.564,2023-08-26
100824,101573,823,1572,follows,0,0.527,2023-11-27
103286,103798,3285,3797,follows,0,0.197,2023-06-13
108998,105965,8997,5964,follows,0,0.491,2023-07-20
104071,103734,4070,3733,mentions,1,0.776,2023-02-27
109259,105352,9258,5351,follows,0,0.522,2023-01-17
101441,103872,1440,3871,replies,2,0.199,2023-05-06
103704,102976,3703,2975,mentions,1,0.386,2023-07-16
106513,106718,6512,6717,mentions,1,0.914,2023-04-10
108549,109135,8548,9134,follows,0,0.429,2023-01-17
104121,102537,4120,2536,follows,0,0.329,2023-07-25
106522,107889,6521,7888,follows,0,0.874,2023-02-26
100005,104100,4,4099,follows,0,0.309,2023-01-06
101263,101111,1262,1110,mentions,1,0.623,2023-03-23
109345,107997,9344,7996,retweets,3,0.909,2023-02-11
100209,101352,208,1351,follows,0,0.327,2023-06-12
109207,108394,9206,8393,follows,0,0.482,2023-02-13
100264,103762,263,3761,follows,0,0.739,2023-12-21
109498,106538,9497,6537,retweets,3,0.47,2023-07-14
109121,109749,9120,9748,follows,0,0.779,2023-08-28
106940,106872,6939,6871,retweets,3,0.3,2023-03-01
109189,109789,9188,9788,mentions,1,0.385,2023-11-15
104740,100531,4739,530,follows,0,0.761,2023-04-13
107641,107465,7640,7464,follows,0,0.729,2023-02-19
103223,102911,3222,2910,retweets,3,0.48,2023-06-07
100982,103290,981,3289,retweets,3,0.066,2023-02-21
107649,107889,7648,7888,retweets,3,0.674,2023-05-19
109916,108783,9915,8782,retweets,3,0.575,2023-04-08
104518,106956,4517,6955,replies,2,0.493,2023-10-10
109030,105890,9029,5889,mentions,1,0.908,2023-01-06
104516,106408,4515,6407,replies,2,0.528,2023-07-04
105994,107530,5993,7529,retweets,3,0.706,2023-11-29
106574,109527,6573,9526,retweets,3,0.648,2023-10-28
101602,101304,1601,1303,follows,0,0.635,2023-08-20
105000,103594,4999,3593,replies,2,0.498,2023-08-12
103121,105648,3120,5647,mentions,1,0.512,2023-01-29
104323,102351,4322,2350,follows,0,0.223,2023-11-17
105880,104879,5879,4878,follows,0,0.473,2023-02-01
108952,108737,8951,8736,follows,0,0.244,2023-02-24
102562,100239,2561,238,follows,0,0.546,2023-03-20
105943,107365,5942,7364,retweets,3,0.512,2023-06-24
101968,104279,1967,4278,follows,0,0.194,2023-03-11
103142,103202,3141,3201,follows,0,0.631,2023-01-15
104742,100163,4741,162,follows,0,0.384,2023-07-08
106182,101552,6181,1551,follows,0,0.644,2023-01-16
107195,103001,7194,3000,retweets,3,0.553,2023-05-21
106128,109719,6127,9718,retweets,3,0.359,2023-06-17
107430,103444,7429,3443,retweets,3,0.69,2023-08-08
102336,108917,2335,8916,follows,0,0.231,2023-06-08
109834,107757,9833,7756,retweets,3,0.509,2023-09-18
102698,103380,2697,3379,retweets,3,0.33,2023-07-22
100699,100462,698,461,follows,0,0.603,2023-05-06
107971,109868,7970,9867,follows,0,0.843,2023-02-20
101542,101204,1541,1203,retweets,3,0.243,2023-10-08
106394,105353,6393,5352,replies,2,0.448,2023-11-30
109036,108979,9035,8978,retweets,3,0.338,2023-06-15
106192,108376,6191,8375,follows,0,0.779,2023-05-29
105322,105433,5321,5432,retweets,3,0.399,2023-02-21
101702,103895,1701,3894,follows,0,0.775,2023-03-24
107688,102773,7687,2772,mentions,1,0.332,2023-05-22
104255,108460,4254,8459,replies,2,0.798,2023-09-24
103428,108668,3427,8667,replies,2,0.681,2023-03-15
102610,102967,2609,2966,retweets,3,0.873,2023-02-14
107574,108258,7573,8257,replies,2,0.983,2023-04-27
106935,107515,6934,7514,retweets,3,0.769,2023-04-17
106062,107472,6061,7471,follows,0,0.962,2023-12-09
102090,103003,2089,3002,replies,2,0.627,2023-10-22
103819,103104,3818,3103,mentions,1,0.255,2023-03-16
109426,106059,9425,6058,mentions,1,0.742,2023-01-01
109939,108612,9938,8611,retweets,3,0.739,2023-09-11
102540,103506,2539,3505,follows,0,0.519,2023-03-30
102853,103368,2852,3367,follows,0,0.456,2023-07-31
101305,101661,1304,1660,retweets,3,0.676,2023-08-26
104655,102706,4654,2705,retweets,3,0.247,2023-06-05
101189,103038,1188,3037,replies,2,0.753,2023-08-12
104414,100988,4413,987,retweets,3,0.486,2023-06-29
108186,104627,8185,4626,retweets,3,0.686,2023-11-13
107128,104005,7127,4004,retweets,3,0.759,2023-05-14
107771,105834,7770,5833,replies,2,0.884,2023-07-30
107252,101781,7251,1780,replies,2,0.506,2023-07-01
108347,100913,8346,912,retweets,3,0.462,2023-05-17
106558,107472,6557,7471,retweets,3,0.738,2023-10-28
104743,101524,4742,1523,follows,0,0.553,2023-03-13
101522,103368,1521,3367,follows,0,0.548,2023-02-25
102544,101078,2543,1077,follows,0,0.913,2023-03-28
104437,107347,4436,7346,follows,0,0.688,2023-10-31
104022,100620,4021,619,follows,0,0.288,2023-11-16
107232,107873,7231,7872,follows,0,0.853,2023-09-09
108907,108723,8906,8722,replies,2,0.718,2023-01-24
103398,101146,3397,1145,follows,0,0.81,2023-11-19
107416,107204,7415,7203,retweets,3,0.641,2023-04-06
107470,100958,7469,957,follows,0,0.58,2023-04-18
102218,100908,2217,907,replies,2,0.612,2023-05-18
108502,105241,8501,5240,follows,0,0.871,2023-02-04
101994,103817,1993,3816,replies,2,0.58,2023-03-27
109184,109069,9183,9068,mentions,1,0.791,2023-07-29
109229,107171,9228,7170,mentions,1,0.719,2023-05-01
109853,101062,9852,1061,replies,2,0.509,2023-08-16
108239,105562,8238,5561,retweets,3,0.909,2023-09-04
103247,103040,3246,3039,replies,2,0.313,2023-03-26
105038,105267,5037,5266,mentions,1,0.518,2023-01-09
102331,102387,2330,2386,retweets,3,0.162,2023-08-03
101905,109473,1904,9472,retweets,3,0.405,2023-03-20
108366,106055,8365,6054,retweets,3,0.97,2023-09-13
106408,100621,6407,620,follows,0,0.827,2023-04-02
101030,102236,1029,2235,replies,2,0.325,2023-07-19
105110,105361,5109,5360,follows,0,0.262,2023-07-21
104762,104797,4761,4796,retweets,3,0.164,2023-12-12
106087,100682,6086,681,retweets,3,0.924,2023-10-18
107056,107206,7055,7205,follows,0,0.398,2023-08-08
101716,109835,1715,9834,retweets,3,0.734,2023-04-30
107609,108448,7608,8447,follows,0,0.653,2023-09-28
109638,108721,9637,8720,replies,2,0.402,2023-03-31
100577,100673,576,672,replies,2,0.435,2023-04-07
108295,106725,8294,6724,follows,0,0.19,2023-03-19
102337,101524,2336,1523,mentions,1,0.838,2023-12-03
104596,102683,4595,2682,follows,0,0.126,2023-04-29
104241,102743,4240,2742,replies,2,0.274,2023-11-06
107344,104631,7343,4630,replies,2,0.467,2023-10-08
100689,102637,688,2636,replies,2,0.695,2023-09-17
107728,108244,7727,8243,retweets,3,0.742,2023-05-29
102534,102400,2533,2399,follows,0,0.207,2023-04-28
109018,109925,9017,9924,retweets,3,0.591,2023-09-14
108360,107654,8359,7653,retweets,3,0.784,2023-08-24
103705,101562,3704,1561,follows,0,0.395,2023-10-12
102677,102786,2676,2785,follows,0,0.206,2023-02-12
105598,105941,5597,5940,follows,0,0.729,2023-08-11
108879,100980,8878,979,replies,2,0.201,2023-02-26
105877,105334,5876,5333,follows,0,0.292,2023-01-22
108652,103669,8651,3668,follows,0,0.464,2023-11-06
103263,102078,3262,2077,replies,2,0.782,2023-05-03
105836,107771,5835,7770,retweets,3,0.531,2023-05-12
106668,107278,6667,7277,replies,2,0.512,2023-08-11
103535,100728,3534,727,replies,2,0.663,2023-03-27
108658,101572,8657,1571,replies,2,0.505,2023-10-14
101159,102471,1158,2470,follows,0,0.408,2023-07-22
100096,104965,95,4964,follows,0,0.556,2023-06-19
107713,108733,7712,8732,follows,0,0.477,2023-10-20
107778,105382,7777,5381,replies,2,0.932,2023-04-23
100955,106934,954,6933,follows,0,0.316,2023-12-05
100854,100535,853,534,follows,0,0.096,2023-03-17
109634,109715,9633,9714,retweets,3,0.574,2023-04-23
100914,103398,913,3397,follows,0,0.708,2023-03-23
102585,106451,2584,6450,retweets,3,0.53,2023-10-18
108008,108155,8007,8154,retweets,3,0.021,2023-01-13
107916,106201,7915,6200,follows,0,0.765,2023-11-12
103948,103148,3947,3147,retweets,3,0.952,2023-04-05
100985,102428,984,2427,mentions,1,0.795,2023-03-27
101759,102633,1758,2632,replies,2,0.525,2023-11-24
101243,100886,1242,885,follows,0,0.637,2023-01-10
103594,109459,3593,9458,retweets,3,0.606,2023-07-05
105031,106364,5030,6363,follows,0,0.943,2023-04-19
101332,104615,1331,4614,follows,0,0.204,2023-06-13
109438,107176,9437,7175,retweets,3,0.15,2023-07-03
108650,106999,8649,6998,retweets,3,0.726,2023-04-13
105640,106482,5639,6481,retweets,3,0.84,2023-12-08
109047,106696,9046,6695,follows,0,0.291,2023-04-29
109175,109322,9174,9321,mentions,1,0.628,2023-01-02
102325,102656,2324,2655,follows,0,0.384,2023-03-06
101790,100649,1789,648,mentions,1,0.582,2023-09-15
103394,101169,3393,1168,retweets,3,0.424,2023-05-04
100951,100206,950,205,replies,2,0.801,2023-03-09
109385,105107,9384,5106,replies,2,0.931,2023-09-04
104402,100386,4401,385,replies,2,0.253,2023-02-16
106169,107302,6168,7301,retweets,3,0.88,2023-04-25
102295,109948,2294,9947,retweets,3,0.666,2023-08-24
101627,109527,1626,9526,retweets,3,0.155,2023-06-22
105632,103233,5631,3232,mentions,1,0.941,2023-08-10
107383,105063,7382,5062,follows,0,0.497,2023-09-04
106627,102092,6626,2091,retweets,3,0.584,2023-01-05
102896,105434,2895,5433,follows,0,0.444,2023-06-24
104239,103410,4238,3409,mentions,1,0.764,2023-04-21
102074,100093,2073,92,retweets,3,0.66,2023-01-13
100751,103792,750,3791,replies,2,0.573,2023-10-26
108957,108771,8956,8770,retweets,3,0.855,2023-03-12
102543,107077,2542,7076,retweets,3,0.209,2023-03-01
108841,108614,8840,8613,mentions,1,0.23,2023-07-23
104786,103802,4785,3801,retweets,3,0.567,2023-11-08
102776,101165,2775,1164,follows,0,0.024,2023-11-24
107450,103570,7449,3569,follows,0,0.644,2023-09-03
108415,101962,8414,1961,mentions,1,0.928,2023-07-16
100892,101466,891,1465,mentions,1,0.247,2023-11-09
102098,101578,2097,1577,follows,0,0.245,2023-01-12
103131,104241,3130,4240,mentions,1,0.551,2023-08-17
104625,100184,4624,183,retweets,3,0.257,2023-02-25
107303,106467,7302,6466,replies,2,0.922,2023-05-16
108815,109473,8814,9472,retweets,3,0.707,2023-04-13
106817,105892,6816,5891,retweets,3,0.831,2023-03-24
102184,101290,2183,1289,follows,0,0.217,2023-01-19
110000,105805,9999,5804,retweets,3,0.764,2023-02-11
104714,100311,4713,310,follows,0,0.379,2023-07-02
104123,104246,4122,4245,replies,2,0.661,2023-04-10
101054,100993,1053,992,follows,0,0.379,2023-01-20
105635,105194,5634,5193,retweets,3,0.419,2023-10-09
109771,109271,9770,9270,retweets,3,0.817,2023-08-21
108141,109083,8140,9082,replies,2,0.802,2023-11-17
100751,104441,750,4440,retweets,3,0.1,2023-03-20
102896,100430,2895,429,retweets,3,0.069,2023-12-25
109601,103535,9600,3534,follows,0,0.613,2023-12-01
105012,105050,5011,5049,retweets,3,0.875,2023-04-13
109560,106064,9559,6063,follows,0,0.81,2023-11-22
109895,106790,9894,6789,follows,0,0.464,2023-03-10
104506,101990,4505,1989,retweets,3,0.499,2023-04-14
100423,103836,422,3835,follows,0,0.861,2023-11-06
109954,108055,9953,8054,retweets,3,0.564,2023-04-25
102199,108134,2198,8133,follows,0,0.285,2023-12-13
100147,101444,146,1443,follows,0,0.421,2023-10-30
109557,107022,9556,7021,follows,0,0.543,2023-09-10
108651,101937,8650,1936,follows,0,0.412,2023-09-17
105760,106303,5759,6302,follows,0,0.92,2023-08-06
104567,101929,4566,1928,retweets,3,0.377,2024-01-01
109629,107723,9628,7722,retweets,3,0.268,2023-06-26
100192,101123,191,1122,replies,2,0.679,2023-09-11
100105,102760,104,2759,retweets,3,0.405,2023-07-05
105845,105124,5844,5123,mentions,1,0.898,2023-11-29
106260,107486,6259,7485,mentions,1,0.823,2023-08-03
105699,108363,5698,8362,replies,2,0.752,2023-08-12
107037,100688,7036,687,replies,2,0.569,2023-02-02
101312,106169,1311,6168,retweets,3,0.146,2023-03-16
109135,105709,9134,5708,replies,2,0.765,2023-06-09
108990,108707,8989,8706,replies,2,0.686,2023-10-23
107781,106102,7780,6101,mentions,1,0.331,2023-08-23
104899,102201,4898,2200,follows,0,0.359,2023-12-08
101468,103836,1467,3835,follows,0,0.594,2023-06-21
105921,108629,5920,8628,retweets,3,0.578,2023-04-07
102667,101355,2666,1354,follows,0,0.677,2023-03-18
109909,107801,9908,7800,retweets,3,0.639,2023-10-25
107205,109092,7204,9091,retweets,3,0.902,2023-04-05
109769,106989,9768,6988,follows,0,0.743,2023-10-15
106557,102508,6556,2507,mentions,1,0.875,2023-07-18
100370,101817,369,1816,follows,0,0.265,2023-11-29
109190,107229,9189,7228,retweets,3,0.479,2023-03-14
103905,105939,3904,5938,follows,0,0.116,2023-01-22
100245,104179,244,4178,retweets,3,0.379,2023-02-13
108832,105872,8831,5871,retweets,3,0.403,2023-11-10
109987,109897,9986,9896,retweets,3,0.803,2023-02-21
101728,101151,1727,1150,retweets,3,0.441,2023-07-27
108104,107368,8103,7367,follows,0,0.431,2023-03-01
102260,100379,2259,378,follows,0,0.327,2023-02-14
101029,102818,1028,2817,retweets,3,0.241,2023-04-20
106836,101900,6835,1899,retweets,3,0.073,2023-11-26
100474,104173,473,4172,retweets,3,0.723,2023-11-10
109078,108172,9077,8171,mentions,1,0.604,2023-06-30
108762,106156,8761,6155,follows,0,0.764,2023-08-13
102026,100698,2025,697,replies,2,0.32,2023-10-09
103438,101310,3437,1309,replies,2,0.488,2023-05-28
108758,109392,8757,9391,mentions,1,0.906,2023-09-15
100019,101944,18,1943,retweets,3,0.069,2023-11-13
105344,109956,5343,9955,mentions,1,0.76,2023-05-12
102448,103585,2447,3584,mentions,1,0.761,2023-10-08
100241,103418,240,3417,follows,0,0.807,2023-01-20
106203,105235,6202,5234,follows,0,0.566,2023-08-02
100251,101759,250,1758,follows,0,0.566,2023-10-08
105460,105400,5459,5399,retweets,3,0.937,2023-08-09
102656,104657,2655,4656,follows,0,0.749,2023-06-19
100915,104814,914,4813,follows,0,0.24,2023-06-16
105919,107324,5918,7323,follows,0,0.744,2023-08-16
101254,108303,1253,8302,replies,2,0.804,2023-10-25
108895,108569,8894,8568,follows,0,0.687,2023-12-12
104039,101650,4038,1649,retweets,3,0.591,2023-10-27
109587,106927,9586,6926,replies,2,0.784,2023-05-11
102203,103487,2202,3486,follows,0,0.064,2023-10-30
102343,103263,2342,3262,follows,0,0.385,2023-11-08
105775,102692,5774,2691,follows,0,0.638,2023-03-02
100386,104634,385,4633,follows,0,0.319,2023-10-24
108579,108346,8578,8345,retweets,3,0.324,2023-05-09
108719,109994,8718,9993,mentions,1,0.679,2023-10-09
100111,100864,110,863,retweets,3,0.232,2023-08-08
103180,103549,3179,3548,follows,0,0.566,2023-10-29
103356,104391,3355,4390,follows,0,0.886,2023-08-11
107116,101584,7115,1583,follows,0,0.072,2023-09-03
106661,101575,6660,1574,follows,0,0.894,2023-03-10
108465,107389,8464,7388,retweets,3,0.703,2023-09-09
109759,102586,9758,2585,replies,2,0.426,2023-05-26
101893,103493,1892,3492,replies,2,0.201,2023-01-17
104161,100116,4160,115,mentions,1,0.823,2023-11-19
105367,107201,5366,7200,follows,0,0.678,2023-03-03
109056,108954,9055,8953,follows,0,0.774,2023-08-05
107507,107478,7506,7477,replies,2,0.964,2023-02-10
105483,103849,5482,3848,follows,0,0.133,2023-08-20
105582,106078,5581,6077,follows,0,0.524,2023-07-15
106665,100745,6664,744,replies,2,0.737,2023-02-08
107951,105586,7950,5585,follows,0,0.759,2023-10-22
109949,105559,9948,5558,retweets,3,0.371,2023-01-16
104651,100900,4650,899,follows,0,0.632,2023-08-21
108963,107813,8962,7812,retweets,3,0.361,2023-09-23
109443,109857,9442,9856,retweets,3,0.669,2023-08-02
107671,107070,7670,7069,follows,0,0.992,2023-01-31
106971,107523,6970,7522,replies,2,0.348,2023-04-06
105371,108385,5370,8384,replies,2,0.883,2023-08-31
101763,104574,1762,4573,replies,2,0.221,2023-12-06
108189,105791,8188,5790,follows,0,0.759,2023-08-09
101897,102870,1896,2869,replies,2,0.655,2023-03-26
102502,102312,2501,2311,retweets,3,0.26,2023-11-05
104256,101438,4255,1437,follows,0,0.208,2023-09-19
104928,104637,4927,4636,follows,0,0.47,2023-03-15
102627,105029,2626,5028,retweets,3,0.813,2023-01-10
100907,102240,906,2239,follows,0,0.376,2023-06-12
101104,102676,1103,2675,follows,0,0.15,2023-01-13
109522,107724,9521,7723,retweets,3,0.484,2023-04-05
102255,103780,2254,3779,follows,0,0.362,2023-08-06
106059,103872,6058,3871,follows,0,0.946,2023-08-13
109942,106815,9941,6814,replies,2,0.58,2023-09-10
103758,102017,3757,2016,follows,0,0.502,2023-10-04
108867,109767,8866,9766,retweets,3,0.647,2023-05-28
109196,109745,9195,9744,replies,2,0.727,2023-10-24
105498,108268,5497,8267,retweets,3,0.757,2023-06-26
100535,101948,534,1947,retweets,3,0.344,2023-03-10
100456,101024,455,1023,mentions,1,0.801,2023-11-04
100326,101777,325,1776,follows,0,0.304,2023-12-23
106231,107204,6230,7203,replies,2,0.993,2023-08-08
105635,105904,5634,5903,retweets,3,0.747,2023-12-30
100368,100968,367,967,mentions,1,0.267,2023-06-18
109132,106044,9131,6043,follows,0,0.663,2023-08-06
