user_id,screen_name,account_type,label,created_at,account_age_days,followers_count,following_count,post_count,verified,posts_per_day,reply_ratio,retweet_ratio,mention_ratio,url_ratio,hashtag_ratio,duplicate_content_ratio,has_profile_image,has_description,default_profile,profile_completeness,location,listed_count
105675,user_105675,bot,1,2022-11-30,397,14,3421,6529,0,5.0,0.3301,0.6177,0.2334,0.8851,0.4771,0.8989,1,1,0,0.0925,"Sydney, Australia",29.0
104387,user_104387,human,0,2020-03-14,1388,100,88,1636,1,1.8256,0.4061,0.1801,0.0602,0.4738,0.4108,0.0416,1,1,0,0.89,"California, USA",4.0
100030,user_100030,human,0,2019-07-22,1624,337,221,1438,0,1.6902,0.0773,0.0807,0.0695,0.0742,0.0409,0.0062,1,1,0,0.5428,"New York, USA",
104203,user_104203,human,0,2020-09-10,1208,158,49,390,0,0.1134,0.3122,0.1674,0.0088,0.2538,0.0216,0.0137,1,1,0,0.7223,,56.0
107508,user_107508,bot,1,2023-05-04,242,199,3243,2261,0,14.8179,0.0121,0.9532,0.0026,0.3772,0.6419,0.7291,0,0,1,0.099,"California, USA",400.0
100736,user_100736,human,0,2018-04-19,2083,216,5,5786,0,2.16,0.19,0.2311,0.4269,0.0311,0.1306,0.1929,1,1,0,0.7428,"Mumbai, India",2.0
102068,user_102068,human,0,2019-04-18,1719,242,163,898,0,0.1,0.1886,0.0865,0.1734,0.3728,0.0623,0.0455,1,0,1,0.6909,,111.0
100107,user_100107,human,0,2015-12-23,2931,70,480,493,0,2.6811,0.2196,0.3874,0.2039,0.3295,0.0419,0.0326,1,0,0,0.887,"Toronto, Canada",5.0
109645,user_109645,suspicious,2,2021-03-29,1008,15,253,4984,0,4.5731,0.1521,0.4938,0.1484,0.6271,0.5767,0.5459,0,1,1,0.2817,"Sao Paulo, Brazil",
108895,user_108895,suspicious,2,2022-02-12,688,28,184,404,0,18.0727,0.0267,0.6948,0.0143,0.5014,0.6834,0.4952,1,0,0,0.6572,,18.0
108021,user_108021,bot,1,2022-09-15,473,407,803,111,0,35.9627,0.2971,0.7056,0.0163,0.6216,0.2313,0.7946,0,0,0,0.1082,,51.0
102233,user_102233,human,0,2022-04-24,617,477,87,139,0,1.8574,0.3697,0.5142,0.0403,0.2539,0.1181,0.0036,1,1,0,0.751,"London, UK",5.0
100994,user_100994,human,0,2020-03-12,1390,719,147,401,0,3.7443,0.1076,0.2685,0.175,0.3745,0.2888,0.2432,1,0,0,0.7451,,
109413,user_109413,suspicious,2,2021-08-24,860,69,1019,1039,0,27.1086,0.5112,0.5354,0.0072,0.492,0.6055,0.8094,1,1,1,0.359,"Tokyo, Japan",65.0
107059,user_107059,bot,1,2023-01-17,349,2869,1654,2051,0,9.5623,0.0472,0.5622,0.0212,0.8499,0.4047,0.7652,1,0,1,0.1445,"California, USA",8.0
106790,user_106790,bot,1,2023-05-17,229,29,350,34,0,30.8665,0.0771,0.774,0.013,0.9698,0.6559,0.6072,0,0,1,0.4089,,
100361,user_100361,human,0,2018-03-22,2111,308,271,69,1,0.5525,0.3921,0.3308,0.1632,0.2017,0.2353,0.0204,1,1,0,0.5454,"Seoul, South Korea",
100305,user_100305,human,0,2019-02-09,1787,224,325,1462,0,3.2118,0.2275,0.4801,0.3542,0.0203,0.1966,0.0,1,0,0,0.7287,"Seoul, South Korea",
102628,user_102628,human,0,2017-12-05,2218,690,163,38059,0,0.8272,0.2064,0.2454,0.2342,0.3064,0.0808,0.0042,1,1,0,0.5243,"Toronto, Canada",116.0
108966,user_108966,suspicious,2,2021-10-07,816,814,4901,2646,0,20.9698,0.2309,0.911,0.1164,0.1731,0.7429,0.9517,0,0,1,0.6078,,10.0
104514,user_104514,human,0,2020-08-11,1238,227,133,69,0,0.1,0.4675,0.2577,0.2124,0.1335,0.2802,0.076,1,1,0,0.8642,,
105911,user_105911,bot,1,2022-09-06,482,9,148,1616,0,77.4621,0.0366,0.843,0.0271,0.5333,0.4965,0.8791,0,0,1,0.3933,"Berlin, Germany",59.0
108314,user_108314,bot,1,2023-05-10,236,7,76,7248,0,61.6455,0.0717,0.7318,0.0265,0.5118,0.5462,0.5839,0,0,1,0.2827,,2.0
103101,user_103101,human,0,2020-03-27,1375,9,335,186,0,4.01,0.1965,0.0334,0.0188,0.3603,0.2305,0.13,1,0,0,0.511,"Berlin, Germany",5.0
105704,user_105704,bot,1,2022-10-18,440,37,555,2814,0,44.0193,0.0054,0.7495,0.0031,0.7648,0.4636,0.888,1,0,1,0.3394,"Berlin, Germany",81.0
103899,user_103899,human,0,2018-05-15,2057,67,250,711,0,1.5016,0.091,0.3241,0.1854,0.0955,0.2992,0.0701,1,1,0,0.6985,"Toronto, Canada",11.0
105441,user_105441,bot,1,2022-12-12,385,22,17008,3623,0,68.8881,0.0132,0.7639,0.0056,0.5338,0.5914,0.4284,0,1,1,0.368,"Sydney, Australia",3.0
107931,user_107931,bot,1,2023-12-31,1,26,16551,277,0,73.0279,0.0982,0.7159,0.1956,0.9219,0.6655,0.9289,1,0,1,0.2,"Tokyo, Japan",10.0
100622,user_100622,human,0,2018-04-20,2082,22,418,234,0,5.9793,0.2971,0.4318,0.0826,0.0247,0.0736,0.1366,0,1,0,0.536,,10.0
107236,user_107236,bot,1,2023-06-30,185,57,9740,3594,0,5.0,0.1527,0.3242,0.0114,0.8693,0.7696,0.6971,0,0,0,0.0309,,0.0
102499,user_102499,human,0,2017-10-10,2274,5,196,899,0,2.2395,0.2144,0.2465,0.1963,0.5973,0.1476,0.0214,0,0,0,0.8197,"New York, USA",11.0
100714,user_100714,human,0,2018-06-02,2039,600,24,265,0,3.5028,0.3879,0.2062,0.017,0.3427,0.1765,0.0707,0,0,0,0.8178,,2.0
108404,user_108404,bot,1,2023-12-31,1,3,584,549,0,5.0,0.0253,0.6426,0.0187,0.8176,0.8435,0.7636,0,0,0,0.1481,,4.0
102856,user_102856,human,0,2019-12-01,1492,91,27,8232,0,0.1,0.3621,0.3612,0.0367,0.0418,0.1297,0.0071,1,1,0,0.6573,"New York, USA",9.0
104270,user_104270,human,0,2017-07-19,2357,172,89,717,0,2.7729,0.2876,0.4679,0.0627,0.2515,0.0716,0.0002,1,0,0,0.4769,,1.0
102909,user_102909,human,0,2019-10-25,1529,1052,532,1783,0,6.5965,0.4298,0.1039,0.1643,0.5563,0.284,0.0312,1,1,0,0.8363,"Sydney, Australia",23.0
108081,user_108081,bot,1,2023-12-31,1,2,1832,36,0,45.9421,0.0385,0.7171,0.0476,0.5559,0.742,0.3671,0,0,1,0.1318,,27.0
104517,user_104517,human,0,2019-10-05,1549,5280,764,1457,0,5.986,0.1719,0.2195,0.1325,0.2483,0.1061,0.029,1,0,0,0.7244,"Seoul, South Korea",10.0
101262,user_101262,human,0,2018-12-13,1845,1053,122,2208,0,1.3235,0.3387,0.1211,0.0488,0.0645,0.4036,0.0622,1,1,0,0.7898,,26.0
103161,user_103161,human,0,2020-01-26,1436,267,221,7675,0,2.9582,0.3934,0.4272,0.1564,0.4403,0.2823,0.0071,1,1,1,0.6949,"Seoul, South Korea",
100971,user_100971,human,0,2018-11-12,1876,1427,384,11902,0,0.1,0.2294,0.1973,0.0305,0.067,0.182,0.0422,1,0,0,0.9416,"Seoul, South Korea",1.0
103913,user_103913,human,0,2017-06-01,2405,236,1717,471,0,1.7877,0.3231,0.5364,0.0129,0.1417,0.4514,0.1101,0,0,0,0.7713,,26.0
105199,user_105199,bot,1,2021-06-09,936,94,383,46,0,50.1327,0.2156,0.7038,0.0019,0.5799,0.2337,0.8869,1,1,1,0.3983,"Berlin, Germany",10.0
108847,user_108847,suspicious,2,2019-11-02,1521,35,1515,6698,0,2.0,0.0958,0.5945,0.2348,0.8187,0.4093,0.4985,0,0,1,0.3808,"Dubai, UAE",3.0
100260,user_100260,human,0,2017-10-20,2264,6862,235,77,0,3.5491,0.4203,0.3477,0.0163,0.0909,0.6164,0.11,1,1,0,0.8657,"New York, USA",
103791,user_103791,human,0,2018-02-10,2151,13,91,2659,0,0.6035,0.2773,0.3626,0.2685,0.1242,0.0755,0.0011,1,0,0,0.3862,"Seoul, South Korea",4.0
109203,user_109203,suspicious,2,2021-07-23,892,590,1774,499,0,11.3256,0.1904,0.788,0.0124,0.536,0.7981,0.252,1,0,1,0.2015,,9.0
100488,user_100488,human,0,2020-11-06,1151,627,776,37187,0,1.2302,0.3023,0.3249,0.1718,0.2327,0.1757,0.0673,1,0,0,0.4659,"Tokyo, Japan",28.0
107908,user_107908,bot,1,2023-06-16,199,1,1490,319,0,117.9198,0.3238,0.8944,0.0924,0.3191,0.9013,0.7144,0,0,1,0.2097,"California, USA",7.0
100519,user_100519,human,0,2018-11-29,1859,51,37,1761,0,0.6374,0.3228,0.1099,0.2747,0.0918,0.2392,0.0301,1,1,0,0.6298,,2.0
108343,user_108343,bot,1,2022-02-09,691,15,6412,382,0,44.2836,0.1685,0.5289,0.0077,0.7666,0.5722,0.9524,0,0,1,0.2772,,9.0
100312,user_100312,human,0,2017-04-08,2459,2101,130,505,0,0.3815,0.1414,0.1127,0.3416,0.4461,0.3954,0.072,1,1,0,0.8255,"Dubai, UAE",3.0
103232,user_103232,human,0,2022-05-27,584,20,299,2379,0,0.9554,0.2998,0.4478,0.307,0.2898,0.022,0.1753,1,1,0,0.8665,"Sydney, Australia",2.0
107933,user_107933,bot,1,2022-10-24,434,26,28,1306,0,78.3864,0.0117,0.5702,0.0061,0.936,0.4219,0.8824,1,0,0,0.1645,,
107458,user_107458,bot,1,2021-09-16,837,34,24417,2967,0,5.0,0.0546,0.4874,0.0031,0.6357,0.7506,0.7571,1,0,0,0.1765,"Dubai, UAE",0.0
109784,user_109784,suspicious,2,2022-10-23,435,3930,771,2798,0,20.9791,0.0791,0.5741,0.2122,0.5842,0.1051,0.695,1,0,1,0.4476,"Paris, France",1.0
105184,user_105184,bot,1,2021-08-01,883,7,958,2697,0,18.3173,0.0019,0.9437,0.0307,0.8169,0.5218,0.8323,1,1,1,0.7051,,14.0
108077,user_108077,bot,1,2023-08-26,128,24,7498,1134,0,72.1256,0.1188,0.7589,0.0582,0.9284,0.2741,0.8113,0,0,0,0.3569,"Seoul, South Korea",18.0
106502,user_106502,bot,1,2022-06-30,550,18,7338,310,0,58.6309,0.0038,0.646,0.0169,0.8869,0.7871,0.955,0,0,0,0.106,"London, UK",15.0
106791,user_106791,bot,1,2022-02-02,698,1071,109,327,0,48.9801,0.0061,0.745,0.0628,0.4802,0.6581,0.8283,0,1,1,0.1032,"Berlin, Germany",0.0
107773,user_107773,bot,1,2023-12-31,1,60,2249,4820,0,46.944,0.0149,0.7562,0.0253,0.4438,0.4516,0.9689,0,0,0,0.3793,,45.0
102738,user_102738,human,0,2018-07-06,2005,720,114,1053,0,4.8314,0.4302,0.0413,0.0726,0.2594,0.0783,0.247,0,1,1,0.7305,"Paris, France",1.0
107842,user_107842,bot,1,2022-12-21,376,9,165,556,0,42.6438,0.109,0.6838,0.1164,0.3315,0.8184,0.7642,0,1,1,0.1671,"Dubai, UAE",7.0
106262,user_106262,bot,1,2022-08-15,504,117,744,2895,0,59.2277,0.0227,0.5861,0.0,0.7632,0.6008,0.8481,0,0,1,0.0959,"New York, USA",12.0
108206,user_108206,bot,1,2023-06-13,202,13,3091,1511,0,5.2679,0.0329,0.4574,0.143,0.5529,0.7722,0.5988,0,0,1,0.3915,,14.0
101248,user_101248,human,0,2020-05-03,1338,865,217,208,0,2.8582,0.1256,0.2119,0.2131,0.3137,0.0305,0.0077,0,1,0,0.6135,"Tokyo, Japan",15.0
109336,user_109336,suspicious,2,2020-04-11,1360,268,169,98,0,36.3747,0.4063,0.2637,0.1889,0.437,0.5599,0.9562,0,1,1,0.3831,,3.0
104195,user_104195,human,0,2022-12-30,367,72,63,171,0,1.8297,0.438,0.6771,0.0975,0.0973,0.2271,0.0448,1,1,0,0.6751,"Seoul, South Korea",0.0
108001,user_108001,bot,1,2023-12-19,13,19,67,2720,0,81.4531,0.0446,0.3399,0.0169,0.6449,0.5682,0.8578,0,1,0,0.0454,"Berlin, Germany",29.0
107378,user_107378,bot,1,2022-12-17,380,342,420,2011,0,87.6655,0.0064,0.61,0.0,0.4537,0.2721,0.4264,0,1,1,0.4662,,19.0
103435,user_103435,human,0,2015-05-05,3163,214,53,384,0,1.6214,0.1351,0.3665,0.1746,0.0589,0.3661,0.4728,1,1,0,0.7102,"California, USA",14.0
105382,user_105382,bot,1,2022-01-13,718,2,119,337,0,48.9493,0.0053,0.7017,0.0555,0.5412,0.9291,0.4579,1,0,0,0.2177,"Berlin, Germany",0.0
100959,user_100959,human,0,2018-02-20,2141,169,372,2384,0,1.2409,0.3759,0.3791,0.2864,0.3294,0.0275,0.0117,1,0,0,0.7315,"Mumbai, India",
100417,user_100417,human,0,2016-07-11,2730,186,1126,207,0,3.4358,0.2177,0.1503,0.2954,0.0538,0.2554,0.0087,0,0,0,0.6568,"Toronto, Canada",9.0
105742,user_105742,bot,1,2022-06-20,560,35,169,3167,0,34.0902,0.0165,0.9153,0.0008,0.6896,0.662,0.8173,0,0,1,0.0603,"California, USA",1.0
106728,user_106728,bot,1,2023-04-23,253,4,88,701,0,30.669,0.021,0.6636,0.1748,0.7192,0.7956,0.9761,1,0,1,0.2719,,2.0
104382,user_104382,human,0,2018-10-14,1905,66,177,713,0,3.7707,0.4398,0.2548,0.1481,0.0775,0.4084,0.0505,0,1,0,0.7188,"Seoul, South Korea",4.0
105197,user_105197,bot,1,2023-08-08,146,1,6141,720,0,105.0857,0.1187,0.7922,0.0594,0.6318,0.6322,0.8615,0,0,0,0.6472,"Sao Paulo, Brazil",1.0
101113,user_101113,human,0,2017-08-23,2322,679,254,3592,0,4.4359,0.362,0.6009,0.2999,0.1687,0.2716,0.0064,0,0,0,0.6304,"Sao Paulo, Brazil",20.0
102689,user_102689,human,0,2017-10-30,2254,232,998,36,0,0.1,0.3257,0.2234,0.0293,0.1842,0.162,0.3072,0,0,0,0.8936,,25.0
106473,user_106473,bot,1,2023-10-30,63,5,144,27994,0,42.0797,0.0125,0.668,0.0096,0.8248,0.7136,0.7331,0,0,1,0.0494,"Tokyo, Japan",
108820,user_108820,suspicious,2,2021-11-04,788,76,63,1902,0,42.6014,0.2969,0.3703,0.0336,0.5906,0.8351,0.6668,0,0,0,0.331,"London, UK",0.0
107808,user_107808,bot,1,2023-12-05,27,3,145,200000,0,66.0148,0.0065,0.7696,0.0408,0.8894,0.6112,0.8916,0,0,1,0.4189,"Sydney, Australia",1.0
103411,user_103411,human,0,2020-03-07,1395,265,99,3070,0,3.8171,0.2506,0.0155,0.0128,0.1194,0.1363,0.0572,1,1,0,0.797,"Dubai, UAE",5.0
100081,user_100081,human,0,2019-06-08,1668,74,2249,485,0,2.9948,0.1457,0.3768,0.2831,0.0392,0.3754,0.0048,1,1,0,0.8523,"Sao Paulo, Brazil",7.0
104614,user_104614,human,0,2019-12-01,1492,19,257,1201,0,4.1393,0.2162,0.5543,0.0062,0.0959,0.0123,0.0511,1,1,0,0.756,"Paris, France",150.0
101374,user_101374,human,0,2021-09-22,831,2234,180,3289,0,5.3419,0.1786,0.2958,0.0138,0.4467,0.055,0.004,1,0,0,0.897,"Tokyo, Japan",1.0
101510,user_101510,human,0,2016-08-24,2686,2798,874,805,0,1.3328,0.2841,0.5423,0.0644,0.6339,0.0848,0.0108,1,0,1,0.7996,"Tokyo, Japan",1.0
106443,user_106443,bot,1,2022-11-15,412,2432,59,1538,0,51.5058,0.126,0.7731,0.0051,0.9904,0.8389,0.6399,0,0,1,0.251,,
103071,user_103071,human,0,2021-02-27,1038,1368,343,3620,0,3.4485,0.318,0.1741,0.0277,0.3038,0.4963,0.4007,0,1,0,0.8686,,1.0
103016,user_103016,human,0,2017-05-14,2423,2483,50,373,0,0.1,0.2016,0.5365,0.1793,0.2972,0.2993,0.0173,1,1,1,0.7928,"London, UK",4.0
104823,user_104823,human,0,2020-06-18,1292,98,658,2099,0,2.9159,0.5253,0.0927,0.2081,0.1947,0.1322,0.0924,1,0,0,0.7223,,1.0
107822,user_107822,bot,1,2023-02-16,319,13,158,514,0,5.0,0.0005,0.745,0.0046,0.6884,0.628,0.8765,0,0,1,0.043,"New York, USA",6.0
100093,user_100093,human,0,2020-03-24,1378,40,12,3522,0,0.1269,0.3205,0.2682,0.0299,0.1677,0.1624,0.0116,1,1,0,0.92,,18.0
109421,user_109421,suspicious,2,2021-01-16,1080,2,193,803,0,16.0993,0.1716,0.1375,0.3795,0.5592,0.5979,0.8226,1,1,0,0.3131,,20.0
106600,user_106600,bot,1,2023-03-07,300,58,1457,980,0,13.8563,0.0298,0.6905,0.0184,0.7873,0.4104,0.823,0,0,0,0.1718,"Tokyo, Japan",18.0
104443,user_104443,human,0,2018-03-02,2131,76,943,1885,0,1.8937,0.2965,0.0624,0.0379,0.1492,0.0206,0.0115,1,1,0,0.5627,,
107602,user_107602,bot,1,2022-11-06,421,151,942,1003,0,106.5116,0.0425,0.8587,0.0001,0.6918,0.3529,0.6872,1,0,0,0.2483,"Sao Paulo, Brazil",0.0
103835,user_103835,human,0,2020-09-01,1217,953,57,633,0,2.9267,0.1876,0.0776,0.0211,0.5655,0.4578,0.1124,1,1,0,0.9074,"Paris, France",8.0
109702,user_109702,suspicious,2,2021-11-21,771,103,198,227,0,21.3969,0.0191,0.6399,0.0373,0.9442,0.3058,0.5334,0,1,1,0.2952,"Sydney, Australia",1.0
104322,user_104322,human,0,2019-04-02,1735,179,138,559,0,3.8016,0.2119,0.3111,0.0539,0.1483,0.4734,0.0142,0,1,0,0.7491,,
103394,user_103394,human,0,2019-03-14,1754,196,72,597,0,2.334,0.4768,0.2322,0.099,0.2633,0.1473,0.2356,1,0,0,0.8575,"Tokyo, Japan",
104752,user_104752,human,0,2019-06-30,1646,409,205,489,0,0.878,0.5667,0.5351,0.0913,0.067,0.0196,0.1287,1,0,0,0.635,,9.0
107229,user_107229,bot,1,2022-12-27,370,4,106,342,0,61.0761,0.0139,0.754,0.0026,0.6569,0.6454,0.8187,0,0,1,0.3679,"London, UK",6.0
109191,user_109191,suspicious,2,2021-10-17,806,233,101,1708,0,2.0,0.0445,0.6775,0.0486,0.3557,0.5641,0.7488,1,0,0,0.6291,"Tokyo, Japan",
102361,user_102361,human,0,2020-10-06,1182,105,1553,168,0,2.3674,0.193,0.3107,0.1809,0.0486,0.3015,0.0008,1,1,1,0.8812,"Paris, France",3.0
101148,user_101148,human,0,2021-06-10,935,189,369,4935,0,0.1,0.2165,0.1489,0.0837,0.1574,0.0542,0.0526,1,1,0,0.6227,"Berlin, Germany",
105666,user_105666,bot,1,2023-05-01,245,104,926,600,0,43.5124,0.0201,0.8456,0.0056,0.8149,0.6275,0.8719,0,0,1,0.1338,"Toronto, Canada",4.0
108075,user_108075,bot,1,2023-06-15,200,8,83,45,0,5.0,0.011,0.536,0.1735,0.3488,0.347,0.751,0,0,0,0.4325,"Dubai, UAE",6.0
104943,user_104943,human,0,2018-12-09,1849,6858,99,2550,0,2.9962,0.0735,0.1643,0.1301,0.1927,0.1017,0.1055,1,1,0,0.3788,"Berlin, Germany",3.0
103663,user_103663,human,0,2018-06-17,2024,1090,1588,247,0,4.595,0.3988,0.5909,0.0035,0.4485,0.1542,0.0014,1,1,0,0.4823,,0.0
101563,user_101563,human,0,2023-01-21,345,247,59,212,0,0.1,0.4643,0.5652,0.2198,0.1372,0.1023,0.0214,1,1,0,0.7278,,7.0
104113,user_104113,human,0,2016-07-06,2735,1624,184,695,0,2.8818,0.3306,0.2229,0.1731,0.2922,0.1712,0.0255,1,1,1,0.4601,,5.0
109050,user_109050,suspicious,2,2020-09-24,1194,15,23,7998,0,30.1368,0.1273,0.5709,0.0171,0.6435,0.3035,0.6074,1,0,0,0.2817,"Paris, France",2.0
109276,user_109276,suspicious,2,2021-07-25,890,808,243,3295,0,14.2407,0.1635,0.5767,0.0204,0.5541,0.8028,0.4338,1,1,0,0.2926,"Sydney, Australia",
108538,user_108538,suspicious,2,2021-01-16,1080,555,223,1780,0,18.5962,0.2025,0.3224,0.04,0.2355,0.6425,0.2947,1,1,1,0.1366,"Dubai, UAE",44.0
100795,user_100795,human,0,2020-11-06,1151,215,681,434,0,3.7523,0.0542,0.2734,0.0164,0.8644,0.0498,0.1291,0,1,0,0.849,,
105854,user_105854,bot,1,2023-02-11,324,27,174,599,0,70.3924,0.1364,0.8812,0.1754,0.8463,0.1654,0.5537,0,1,0,0.2145,"Seoul, South Korea",62.0
107619,user_107619,bot,1,2022-09-08,480,27,942,215,0,56.4507,0.1034,0.3963,0.024,0.8015,0.6438,0.7954,1,0,1,0.0151,"Berlin, Germany",5.0
101594,user_101594,human,0,2017-08-03,2342,129,1158,73,0,2.6977,0.4575,0.3913,0.0806,0.1972,0.026,0.0137,0,0,0,0.8574,"Berlin, Germany",40.0
107418,user_107418,bot,1,2022-12-16,381,29,153,2071,0,51.0861,0.0076,0.3406,0.0047,0.6541,0.9558,0.8305,0,1,1,0.6105,,169.0
105267,user_105267,bot,1,2022-11-21,406,2,4158,1222,0,89.6637,0.1122,0.5973,0.1142,0.5138,0.7634,0.8908,0,1,1,0.2185,"California, USA",24.0
107147,user_107147,bot,1,2023-06-05,210,444,3049,16020,0,110.8993,0.0147,0.4996,0.0269,0.8847,0.2391,0.6646,1,0,0,0.3608,"Sydney, Australia",3.0
100089,user_100089,human,0,2019-12-11,1482,374,616,305,0,2.1625,0.0852,0.2673,0.3035,0.1475,0.002,0.0422,1,1,0,0.7995,"Mumbai, India",16.0
108695,user_108695,suspicious,2,2021-06-04,941,324,422,5655,0,13.9358,0.0034,0.6446,0.1126,0.7835,0.6049,0.4302,0,0,0,0.5776,"Seoul, South Korea",36.0
109732,user_109732,suspicious,2,2022-01-18,713,46,588,850,0,14.4371,0.0773,0.19,0.0312,0.7117,0.4224,0.5377,1,0,1,0.5278,"Berlin, Germany",5.0
109446,user_109446,suspicious,2,2022-07-21,529,111,732,483,0,33.2364,0.0757,0.2734,0.1002,0.6881,0.2383,0.9088,1,0,0,0.6255,,2.0
106754,user_106754,bot,1,2023-07-02,183,13,53,1653,0,44.8142,0.001,0.3752,0.0189,0.708,0.5456,0.7009,0,0,0,0.268,"Dubai, UAE",146.0
103502,user_103502,human,0,2020-02-08,1423,167,325,184,0,0.5763,0.5334,0.1934,0.0135,0.3914,0.1878,0.173,1,1,0,0.6684,,10.0
102234,user_102234,human,0,2017-08-10,2335,982,224,221,0,1.2083,0.2737,0.1934,0.2615,0.1795,0.3218,0.0073,1,1,0,0.3985,"Tokyo, Japan",4.0
102803,user_102803,human,0,2018-07-02,2009,100,186,408,0,0.1,0.0358,0.3757,0.2199,0.1742,0.243,0.0141,1,0,0,0.8458,"Berlin, Germany",27.0
104424,user_104424,human,0,2017-07-09,2367,392,161,842,0,3.681,0.5279,0.0796,0.0067,0.4589,0.5958,0.3413,1,1,0,0.7457,"Seoul, South Korea",38.0
105663,user_105663,bot,1,2022-08-16,503,12,2041,382,0,95.6265,0.312,0.6496,0.0845,0.7036,0.8862,0.8793,0,0,0,0.0284,"New York, USA",3.0
107170,user_107170,bot,1,2021-11-04,788,11,1365,2393,0,65.0703,0.0068,0.8284,0.0033,0.8165,0.614,0.8638,0,0,0,0.1361,,1.0
108337,user_108337,bot,1,2022-08-17,502,4,617,2051,0,54.1327,0.0895,0.8573,0.163,0.9314,0.6288,0.721,1,0,0,0.211,"London, UK",4.0
102148,user_102148,human,0,2020-06-08,1302,6,650,325,0,1.2376,0.4084,0.5137,0.1609,0.2899,0.1449,0.147,0,1,0,0.351,,4.0
107969,user_107969,bot,1,2022-05-29,582,4,360,513,0,12.4083,0.003,0.5629,0.1132,0.3157,0.7333,0.8749,1,1,0,0.5178,,1.0
106551,user_106551,bot,1,2023-01-15,351,222,345,268,0,78.6823,0.0509,0.3517,0.001,0.4955,0.5902,0.4468,0,0,0,0.1681,"London, UK",3.0
107643,user_107643,bot,1,2022-10-16,442,2,4639,3670,0,72.906,0.0254,0.891,0.005,0.5081,0.7603,0.5838,1,0,1,0.3073,,5.0
106164,user_106164,bot,1,2022-08-09,510,5,213,2500,0,117.2656,0.3118,0.767,0.0561,0.9478,0.4461,0.7153,0,1,1,0.5611,,15.0
101495,user_101495,human,0,2016-07-16,2725,70,1113,892,0,2.8222,0.1587,0.1571,0.0629,0.3159,0.3375,0.1167,0,1,0,0.6646,,17.0
107696,user_107696,bot,1,2023-09-25,98,488,27202,791,0,5.0,0.0522,0.5372,0.1457,0.8114,0.3953,0.3864,0,0,1,0.1322,"Paris, France",23.0
107094,user_107094,bot,1,2023-11-17,45,243,2885,1700,0,18.0242,0.0153,0.5212,0.0383,0.744,0.5398,0.9405,0,0,1,0.2594,"Dubai, UAE",13.0
101409,user_101409,human,0,2019-08-09,1606,171,167,952,0,4.7986,0.1856,0.446,0.0219,0.1246,0.1263,0.0002,1,0,0,0.6137,,5.0
106691,user_106691,bot,1,2022-11-21,406,19,754,211,0,28.2996,0.0657,0.8582,0.0001,0.3482,0.7103,0.4399,0,0,1,0.0494,"Sao Paulo, Brazil",2.0
103401,user_103401,human,0,2018-04-08,2094,469,69,78,0,3.108,0.356,0.2383,0.1146,0.3475,0.0846,0.0416,1,0,0,0.6448,"California, USA",13.0
100109,user_100109,human,0,2018-08-26,1954,65,223,1563,0,4.7528,0.1392,0.2487,0.2062,0.4101,0.5019,0.0198,1,1,0,0.541,,
105636,user_105636,bot,1,2023-04-30,246,0,1158,1797,0,40.7282,0.0818,0.783,0.0405,0.5544,0.9188,0.8689,1,0,1,0.0815,,
108482,user_108482,bot,1,2023-08-16,138,7,10342,4829,0,5.0,0.2105,0.5647,0.0091,0.38,0.4,0.7457,1,0,1,0.3484,,1.0
106604,user_106604,bot,1,2022-11-02,425,14,15394,2039,0,38.1766,0.0804,0.5999,0.0072,0.852,0.7494,0.5517,0,0,0,0.2947,"London, UK",1.0
101091,user_101091,human,0,2019-03-11,1757,1010,441,813,0,0.2699,0.451,0.3723,0.1543,0.3912,0.0911,0.0061,1,0,0,0.6624,"Dubai, UAE",6.0
105560,user_105560,bot,1,2023-04-22,254,5,2198,25540,0,56.9286,0.3312,0.4425,0.0091,0.9091,0.7457,0.9588,0,0,1,0.2093,,0.0
109412,user_109412,suspicious,2,2022-07-26,524,38,114,820,0,2.0,0.1312,0.6529,0.0431,0.4936,0.6649,0.873,1,1,0,0.2326,,
108143,user_108143,bot,1,2023-07-19,166,23,1464,1551,0,62.2046,0.0517,0.6317,0.0002,0.7637,0.8284,0.9433,1,0,1,0.3423,"New York, USA",6.0
108664,user_108664,suspicious,2,2021-07-05,910,75,5234,2043,0,10.553,0.1404,0.4456,0.0413,0.7379,0.6955,0.5414,0,1,1,0.4068,"Sydney, Australia",8.0
106596,user_106596,bot,1,2023-02-09,326,19,3586,15560,0,29.1941,0.035,0.3245,0.0096,0.3228,0.7574,0.891,1,0,1,0.2173,,
100624,user_100624,human,0,2016-11-11,2607,675,1240,693,0,0.9388,0.0087,0.3345,0.3107,0.2007,0.1473,0.1358,1,1,0,0.5849,"New York, USA",8.0
106871,user_106871,bot,1,2023-01-25,341,5000,418,5319,0,35.8476,0.4789,0.5818,0.0223,0.9012,0.6258,0.7839,0,0,0,0.1248,,
104814,user_104814,human,0,2020-05-24,1317,1774,82,732,0,2.4855,0.322,0.2153,0.3253,0.2811,0.2651,0.1064,1,1,0,0.696,"New York, USA",10.0
106553,user_106553,bot,1,2023-12-31,1,5,1070,67075,0,59.0137,0.0525,0.8564,0.0142,0.4956,0.565,0.7145,0,0,1,0.2101,"New York, USA",2.0
107530,user_107530,bot,1,2022-06-07,573,97,1980,361,0,66.0895,0.0387,0.4324,0.0019,0.2016,0.6915,0.7731,0,0,1,0.1676,"Sydney, Australia",0.0
